"","alb","ara","arm","aze","baq","bas","bel","ben","bnt","bos","bre","bul","cat","chi","cze","dan","dsb","dut","eng","epo","est","fao","fin","fre","fry","geo","ger","gla","gle","glg","gre","gsw","heb","hin","hrv","hsb","hun","ice","ind","ita","jpn","kaz","kir","kor","kur","lat","lav","lit","ltz","mac","mal","may","mlg","mlt","mon","mul","nds","nno","nor","oci","per","pol","por","roh","rum","rus","sin","slo","slv","spa","srp","swa","swe","tha","tir","tur","ukr","und","urd","vie","wel","wen","wln","xxx","yid"
"roh",0.123245855389848,0.104116348948805,0.159107518264876,0.159107518264876,0.156372482672228,-0.000753201484517421,0.0570167736707502,-0.000753201484517421,-0.000753201484517421,-0.00337647432174301,-0.00150697003209616,0.0592428457181197,0.075142609926068,0.0396011361710505,0.030833774312038,0.052224958305723,-0.000753201484517421,0.0330225238874933,0.022412034162154,-0.00337647432174301,0.100299345923323,0.19143521390211,0.0880440076999404,0.0353882873151261,-0.00238452508619435,0.0927382964744159,0.0259789688460294,-0.000753201484517421,0.23496254491843,-0.00407043227495372,0.078482628750591,-0.00385268696484429,0.0191202644966064,0.124247119211727,0.0359721414094254,-0.000753201484517421,0.051708430607092,0.124955530486299,0.0982552083218031,0.0317666629632295,0.0341761673605811,-0.00106532136235056,-0.000753201484517421,0.084420214846787,-0.00130491057191542,-0.00184611725916685,0.0631474019199016,0.0559069851082542,-0.00106532136235056,0.127833959430127,-0.000753201484517421,-0.00130491057191542,-0.000753201484517421,-0.000753201484517421,-0.00213224813198004,-0.00184611725916685,-0.0042095154412786,-0.000753201484517421,0.0595786742283802,-0.00106532136235056,0.132919314740384,0.0522439252792468,0.053700328977649,1,0.0385231876971024,0.0336373198532697,-0.000753201484517421,0.0629373055066452,0.077045213131502,0.030833774312038,0.0326327811278964,-0.000753201484517421,0.029545772744779,0.147648281804051,-0.000753201484517421,0.0471296423640815,0.118093631540694,-0.000753201484517421,-0.00130491057191542,-0.00407043227495372,0.23496254491843,-0.000753201484517421,-0.000753201484517421,-0.00184611725916685,-0.00130491057191542
"rum",0.276560329023643,0.212673642433133,0.200462158796579,0.218396944871302,0.310059217935323,0.0702270002305579,0.223780059773457,-0.00357149171133009,-0.00357149171133009,0.165943966759818,0.14050687228699,0.290021333391189,0.316902644709644,0.299219392088497,0.248122126522821,0.293722274048097,0.0702270002305579,0.221335943218043,0.183215946382428,0.149402661534909,0.290901550811042,0.121667252280412,0.314987883218719,0.213806004649808,0.0587837330872883,0.235226780869497,0.078607568114411,0.0702270002305579,0.0471384739697967,0.241994851781107,0.293384140069159,-0.0182684711118258,0.294566085819893,0.130114702778066,0.301646421348243,-0.00357149171133009,0.310136557932917,0.195117119505297,0.210930215925621,0.256607947533822,0.198066980767867,-0.00505148555034468,-0.00357149171133009,0.254385895850423,0.0364307126064053,0.14198126411633,0.275834715708561,0.283400387333513,0.0471384739697967,0.23863859662329,0.0702270002305579,0.0790489824434085,-0.00357149171133009,-0.00357149171133009,0.146577268073755,-0.00875382301388083,0.006649039026234,0.0702270002305579,0.36428431296566,0.0993284334899381,0.290144523084878,0.253445318241204,0.350150706539064,0.0385231876971024,1,0.262376500682541,0.0702270002305579,0.302053859852675,0.263043738491121,0.268968608811142,0.332854236994524,0.0702270002305579,0.308919426250516,0.0910706637920095,-0.00357149171133009,0.306813672236323,0.318785039734491,-0.00357149171133009,0.121667252280412,0.255747263165547,0.0471384739697967,-0.00357149171133009,0.0702270002305579,0.0816872292642455,0.0364307126064052
"rus",0.203019263872381,0.205593032428689,0.148344597711479,0.160592755216983,0.200031730504791,0.0448005286579509,0.144692632233055,0.0448005286579509,-0.00559848637389909,0.121757582088645,0.0644257928084771,0.303524866039047,0.258264040472557,0.296454451593744,0.274154665094397,0.268805524919852,0.0448005286579509,0.258187442571129,0.185412743938093,0.110461070889839,0.277511927848708,0.0776162616177209,0.255983072790238,0.244104786927802,0.0141871891505277,0.168433835630482,0.0157653511778286,0.0448005286579509,0.0633654622368311,0.166974683100379,0.28032493698494,-0.0286367139722233,0.23099270074001,0.0995569596620632,0.283617516972798,-0.00559848637389909,0.284188376330686,0.165435611911165,0.118343299030222,0.300047021542069,0.252491610060757,-0.00791844845441923,0.0448005286579509,0.208654310491567,0.077616261617721,0.0892190849868183,0.251221184690665,0.307597651695387,0.0633654622368311,0.26668544323349,0.0448005286579509,0.0776162616177209,-0.00559848637389909,0.0448005286579509,0.0733231977858917,-0.0137220418872216,0.00505572505020955,0.0448005286579509,0.319265129344013,0.0633654622368311,0.195900564691665,0.304615081188965,0.323968334652183,0.0336373198532697,0.262376500682541,1,0.0448005286579509,0.224228526409043,0.294004372323062,0.304661739539309,0.288219213616189,-0.00559848637389909,0.294817462332767,0.0776768776383062,-0.00559848637389909,0.336082617647542,0.229357324739892,-0.00559848637389909,0.0776162616177209,0.176366582173795,0.0633654622368311,-0.00559848637389909,0.0448005286579509,0.0686308596120103,0.0194058899521881
"sin",0.127069820167787,0.108629643703352,0.242048482942649,-0.00103621863762907,0.159363238074103,-0.000250815149235014,0.181908984629877,-0.000250815149235014,-0.000250815149235014,0.223073363735401,-0.000501819129757902,0.0505853551113955,0.0812417246938985,0.0716022164833657,0.032692154336836,0.0604682941502544,-0.000250815149235014,0.0339710391547784,0.0279923273177655,-0.00112436171237602,0.0632895828569642,-0.000434533583059797,0.0704189215552225,0.0283014716918213,0.315870648154729,0.145021091872813,0.0388611606493378,-0.000250815149235014,-0.000354750676908716,0.18504213647087,0.0637229219208628,-0.00128293992498213,0.0818252471250721,0.377679968284675,0.0670052986042576,-0.000250815149235014,0.0456154779922872,0.191821561191055,0.301132989121184,0.0332345943081344,-0.00387258565208149,-0.000354750676908716,-0.000250815149235014,0.0899144499529522,-0.000434533583059797,0.40799222301694,0.0702270002305579,0.0637229219208628,-0.000354750676908716,0.1315197504775,-0.000250815149235014,-0.000434533583059797,-0.000250815149235014,-0.000250815149235014,-0.000710035952426862,-0.000614754730814073,-0.00140176335989015,-0.000250815149235014,0.0670052986042576,-0.000354750676908716,0.136461869181003,0.0367716045432292,0.0617676701434405,-0.000753201484517421,0.0702270002305579,0.0448005286579509,1,0.0700365396604994,0.0627242752444848,0.032692154336836,0.0628642932689038,-0.000250815149235014,0.0591222681009982,-0.000561121269539901,-0.000250815149235014,0.0560345034785214,0.122083988433431,-0.000250815149235014,-0.000434533583059797,0.18504213647087,-0.000354750676908716,-0.000250815149235014,-0.000250815149235014,-0.000614754730814073,-0.000434533583059797
"slo",0.237747618168786,0.195652831269917,0.217785779680711,0.199894919684693,0.238114852198098,0.0700365396604994,0.169171099510175,-0.00358120418928226,-0.00358120418928226,0.0664500302723087,0.10330307967582,0.239890445513955,0.272453386844184,0.265062634704737,0.297452941846018,0.264163380913712,0.0700365396604994,0.214163160604527,0.146751975982006,0.115952406497583,0.255249217535074,0.121337282124337,0.281284718304851,0.185277847900371,0.0585813182508431,0.191320413899495,0.0512586358140507,-0.00358120418928226,0.0469969124961432,0.227583666393948,0.287396241364184,-0.0183181512279327,0.231140229892312,0.12974714752048,0.285011008164606,-0.00358120418928226,0.286400586815579,0.237185493789495,0.210352302074902,0.222407717432646,0.197296853371283,-0.00506522279125099,-0.00358120418928226,0.226265773438442,0.0363095047369083,0.141588276507754,0.25317021432502,0.287396241364184,0.0469969124961432,0.247733879774124,0.0700365396604994,0.0788233934306224,-0.00358120418928226,0.0700365396604994,0.120115329589141,-0.00877762856066394,-0.00674257895543792,0.0700365396604994,0.295425087863354,0.0990590477835374,0.228226000934713,0.239489058165353,0.305390018232121,0.0629373055066452,0.302053859852675,0.224228526409043,0.0700365396604994,1,0.257194425122829,0.232095892315329,0.307143298929352,0.0700365396604994,0.270541883912838,0.123745697838485,-0.00358120418928226,0.287918640489057,0.326989561989434,-0.00358120418928226,0.121337282124337,0.21386493756933,0.0469969124961432,-0.00358120418928226,0.0700365396604994,0.0814419144803871,0.0363095047369083
"slv",0.269812116383425,0.259201385075482,0.210493505635325,0.210493505635325,0.30770906154908,0.0627242752444848,0.161414736890173,0.0627242752444848,-0.00399869346050463,0.191449951342668,0.0921217309470896,0.324808041131298,0.338923926786051,0.309882559755219,0.251949898581176,0.351970511148953,-0.00399869346050463,0.271251738574499,0.251543977800956,0.101717630655381,0.273281482339679,0.108668890814391,0.333078489699804,0.272712622010522,0.00846423504562111,0.275891407349476,0.0663806061020908,0.0627242752444848,0.041530465670167,0.251935758867839,0.329903575827456,-0.0204536428676382,0.324871211880564,0.166077845032032,0.360346397773471,-0.00399869346050463,0.294216424675631,0.249695334394097,0.16800824956668,0.30950189019341,0.2541889650422,-0.00565571583770365,0.0627242752444848,0.221436825069475,0.0701367012022464,0.0992256307652074,0.258120918740578,0.298310658230686,-0.00565571583770365,0.325612254565124,0.0627242752444848,0.108668890814391,-0.00399869346050463,0.0627242752444848,0.0831235165040601,-0.0098009060832971,-0.0103188792741556,0.0627242752444848,0.402820701504092,0.041530465670167,0.247461249630135,0.2750976144306,0.352422336775762,0.077045213131502,0.263043738491121,0.294004372323062,0.0627242752444848,0.257194425122829,1,0.308493297317346,0.373430908122768,-0.00399869346050463,0.321232472897782,0.110471754434379,-0.00399869346050463,0.336318525511124,0.30675950174017,-0.00399869346050463,0.108668890814391,0.177332468994816,0.0887166471780376,-0.00399869346050463,-0.00399869346050463,0.017455728128829,-0.00692767802204307
"spa",0.173958124645258,0.166645953529747,0.135064487657136,0.135064487657136,0.198647916953193,0.032692154336836,0.157527876276109,0.032692154336836,0.032692154336836,0.110364219642745,0.0654089216271782,0.289892814675714,0.361569751934831,0.298978789373838,0.281673297009402,0.33987009506268,0.032692154336836,0.349899771012524,0.277661250588609,0.110364219642745,0.250585174450373,0.0566386799412118,0.285127159954841,0.39328819983845,0.0268263116913506,0.16621051432108,-0.00541260227772009,0.032692154336836,0.0462394871919393,0.154108408656497,0.354677843924578,-0.0392430523777559,0.279637595811367,0.0865604667499717,0.29376470835259,-0.00767202878864448,0.279407031285236,0.139255854187725,0.0963782919576804,0.397810933014371,0.22223909417885,-0.0108512480778607,-0.00767202878864448,0.180283735288526,0.0566386799412118,0.0636404054238827,0.209407230844512,0.267307814950338,0.0462394871919393,0.221650637360345,0.032692154336836,0.0566386799412118,-0.00767202878864448,0.032692154336836,0.0782652178312754,-0.0188043505631379,-0.0210465158642821,0.032692154336836,0.36799444394076,0.0462394871919393,0.183760275883321,0.297990646001444,0.364576929655239,0.030833774312038,0.268968608811142,0.304661739539309,0.032692154336836,0.232095892315329,0.308493297317346,1,0.323101437876096,0.032692154336836,0.371410100094512,0.0550781037419455,-0.00767202878864448,0.334360505654519,0.202660756219246,-0.00767202878864448,0.0566386799412118,0.154108408656497,0.0462394871919393,-0.00767202878864448,0.032692154336836,0.0306625030290745,0.0100184414261339
"srp",0.279099159322201,0.259865040761,0.194729257682273,0.210976386843261,0.329932114605251,0.0628642932689038,0.174074537730955,0.0628642932689038,-0.0039897871461331,0.191901302905754,0.0923362918787927,0.34062723444118,0.37925052869822,0.320765256605385,0.263749096762111,0.348620600361637,0.0628642932689038,0.269514219517974,0.242757922621142,0.146946979833142,0.296558262712133,0.0703035640103957,0.338915722740085,0.281292610098935,0.0508639757199215,0.266740717784602,0.0699711747949854,0.0628642932689038,0.0416357842885903,0.252521411262134,0.376036341153095,-0.0204080863439333,0.34273602225165,0.166448576964294,0.361304670615822,-0.0039897871461331,0.329325255894766,0.224456920182971,0.148211467554158,0.316065914075914,0.250359608428981,-0.00564311882726908,-0.0039897871461331,0.234450558509073,0.0703035640103957,0.12677189322532,0.268731825774375,0.326292772569463,0.0889146874044497,0.370968997785467,0.0628642932689038,0.108911469996826,-0.0039897871461331,-0.0039897871461331,0.130648839511864,-0.00977907646530665,0.0138600904975713,0.0628642932689038,0.441691562747691,0.0889146874044497,0.285044726211327,0.287748497825967,0.401783903726624,0.0326327811278964,0.332854236994524,0.288219213616189,0.0628642932689038,0.307143298929352,0.373430908122768,0.323101437876096,1,-0.0039897871461331,0.381438904372312,0.110726337054195,-0.0039897871461331,0.357500392783483,0.307499602870919,-0.0039897871461331,0.108911469996826,0.227604782415031,0.0416357842885903,-0.0039897871461331,0.0628642932689038,0.0994616992871946,0.0316956580239652
"swa",-0.00197383728806596,-0.00230890151789455,0.242048482942649,0.242048482942649,-0.00157385826408965,-0.000250815149235014,-0.00137879472938259,-0.000250815149235014,-0.000250815149235014,-0.00112436171237602,-0.000501819129757902,-0.00495825617281299,-0.00308727012111119,-0.00350289644026986,0.032692154336836,-0.00414787869840973,-0.000250815149235014,0.0339710391547784,0.0279923273177655,-0.00112436171237602,-0.00396297681092102,-0.000434533583059797,-0.00356175788688165,0.0283014716918213,-0.000794043861625764,-0.00172950807359102,-0.00645413428328183,-0.000250815149235014,-0.000354750676908716,-0.00135544884002406,-0.00393602712610228,-0.00128293992498213,-0.00306525379448761,-0.000664094392864286,0.0670052986042576,-0.000250815149235014,0.0456154779922872,-0.00130754409294584,-0.000832904923392764,0.0332345943081344,-0.00387258565208149,-0.000354750676908716,-0.000250815149235014,-0.00278948655490027,-0.000434533583059797,-0.000614754730814073,0.0702270002305579,-0.00393602712610228,-0.000354750676908716,-0.00190705311045981,-0.000250815149235014,-0.000434533583059797,-0.000250815149235014,-0.000250815149235014,-0.000710035952426862,-0.000614754730814073,-0.00140176335989015,-0.000250815149235014,-0.00374321366309196,-0.000354750676908716,-0.00183798705631338,0.0367716045432292,0.0617676701434405,-0.000753201484517421,0.0702270002305579,-0.00559848637389909,-0.000250815149235014,0.0700365396604994,-0.00399869346050463,0.032692154336836,-0.0039897871461331,1,-0.004242312707059,-0.000561121269539901,-0.000250815149235014,0.0560345034785214,-0.00205444753610566,-0.000250815149235014,-0.000434533583059797,0.18504213647087,-0.000354750676908716,-0.000250815149235014,-0.000250815149235014,-0.000614754730814073,-0.000434533583059797
"swe",0.269079952899507,0.235031664612702,0.182661566113457,0.167262468224007,0.27923423913623,0.0591222681009982,0.174066625398407,0.0591222681009982,-0.004242312707059,0.151414024571034,0.118289047604364,0.306701834205011,0.385836386638899,0.311860888591316,0.258901299096373,0.478351266000395,-0.004242312707059,0.349292173082631,0.300239153779835,0.137211391915345,0.324923086228674,0.10242846604324,0.436533471428075,0.346854592922819,0.0467503442362411,0.231047765749032,0.0630740020791609,-0.004242312707059,-0.00600028869499216,0.248658795817617,0.422041715916487,-0.0216997751640802,0.389125568542085,0.132573049494323,0.353496698217983,-0.004242312707059,0.311748579970297,0.234808067789579,0.158074461936981,0.368374633172838,0.247570396542511,-0.00600028869499216,-0.004242312707059,0.228833980005767,0.0658357290925598,0.0931408468621751,0.248143933084766,0.302030750045112,0.0388108560908295,0.314292864396188,0.0591222681009982,0.10242846604324,-0.004242312707059,-0.004242312707059,0.122525108285581,-0.0103980234615474,-0.0122858924297659,0.0591222681009982,0.514842423879837,0.0388108560908295,0.222984436610226,0.290575306802314,0.435904712625259,0.029545772744779,0.308919426250516,0.294817462332767,0.0591222681009982,0.270541883912838,0.321232472897782,0.371410100094512,0.381438904372312,-0.004242312707059,1,0.0755643213018189,-0.004242312707059,0.38811631822596,0.287675176713132,-0.004242312707059,0.10242846604324,0.201426622934672,0.0836220008766511,-0.004242312707059,-0.004242312707059,0.0154866941193833,-0.00734974480880006
"tha",0.168801296822804,0.0941108113094927,0.323977852790165,0.21521249569553,0.140497756557361,-0.000561121269539901,0.0789253093381085,-0.000561121269539901,-0.000561121269539901,0.097799193029558,-0.00112266499064345,0.0883167480595525,0.144021209580447,0.126582909562367,0.0550781037419455,0.106367355694192,-0.000561121269539901,0.0574962216424683,0.0460902273743059,0.198113797402469,0.111499496081141,-0.000972134404671747,0.124438767769393,0.0466873117912015,-0.00177642738512708,0.193116189952637,0.0261124510462234,-0.000561121269539901,0.315711919275788,0.163770365685246,0.112287124027121,-0.00287018101436476,0.0691089322610181,0.337085391684071,0.118248037667886,-0.000561121269539901,0.0791801881472112,0.256314734735531,0.133247679012696,0.0561049649017295,0.0527600798222008,-0.000793644844836068,-0.000561121269539901,0.118197206907751,0.25748599931739,0.364277336366363,0.124090920833789,0.112287124027121,-0.000793644844836068,0.234534501017726,0.446989203315485,0.25748599931739,-0.000561121269539901,-0.000561121269539901,0.156783537465151,-0.00137532344462508,-0.00313601167431505,-0.000561121269539901,0.118248037667886,-0.000793644844836068,0.181529947668124,0.0627601405000025,0.108731959049557,0.147648281804051,0.0910706637920095,0.0776768776383062,-0.000561121269539901,0.123745697838485,0.110471754434379,0.0550781037419455,0.110726337054195,-0.000561121269539901,0.0755643213018189,1,-0.000561121269539901,0.0982851165977618,0.162036607390931,-0.000561121269539901,-0.000972134404671747,0.163770365685246,-0.000793644844836068,-0.000561121269539901,-0.000561121269539901,-0.00137532344462508,-0.000972134404671747
"tir",-0.00197383728806596,-0.00230890151789455,-0.00103621863762907,-0.00103621863762907,-0.00157385826408965,-0.000250815149235014,-0.00137879472938259,-0.000250815149235014,-0.000250815149235014,-0.00112436171237602,-0.000501819129757902,-0.00495825617281299,-0.00308727012111119,-0.00350289644026986,-0.00767202878864448,-0.00414787869840973,-0.000250815149235014,-0.00738320509102631,-0.0089601391977091,-0.00112436171237602,-0.00396297681092102,-0.000434533583059797,-0.00356175788688165,-0.0088622652548311,-0.000794043861625764,-0.00172950807359102,-0.00645413428328183,-0.000250815149235014,-0.000354750676908716,-0.00135544884002405,-0.00393602712610228,-0.00128293992498213,-0.00306525379448761,-0.000664094392864286,-0.00374321366309196,-0.000250815149235014,-0.00549846587768789,-0.00130754409294584,-0.000832904923392764,-0.00754680941520098,-0.00387258565208149,-0.000354750676908716,-0.000250815149235014,-0.00278948655490027,-0.000434533583059797,-0.000614754730814073,-0.00357149171133009,-0.00393602712610228,-0.000354750676908716,-0.00190705311045981,-0.000250815149235014,-0.000434533583059797,-0.000250815149235014,-0.000250815149235014,-0.000710035952426862,-0.000614754730814073,-0.00140176335989015,-0.000250815149235014,-0.00374321366309196,-0.000354750676908716,0.136461869181003,-0.00682089216259661,-0.00406062182129512,-0.000753201484517421,-0.00357149171133009,-0.00559848637389909,-0.000250815149235014,-0.00358120418928226,-0.00399869346050463,-0.00767202878864448,-0.0039897871461331,-0.000250815149235014,-0.004242312707059,-0.000561121269539901,1,-0.00447608408507008,-0.00205444753610566,-0.000250815149235014,-0.000434533583059797,-0.00135544884002405,-0.000354750676908716,-0.000250815149235014,-0.000250815149235014,-0.000614754730814073,-0.000434533583059797
"tur",0.245810392307616,0.227245934163709,0.202090135948389,0.202090135948389,0.254255427383852,0.0560345034785214,0.130626808563747,0.0560345034785214,-0.00447608408507008,0.142689687016332,0.081844510734469,0.311370150279644,0.363228556763592,0.360033682794087,0.258663218120125,0.379418275760733,0.0560345034785214,0.323555304766869,0.249184260320483,0.102000884092712,0.27509620693757,0.0970789589295648,0.321328644272274,0.295986314080303,0.0624564233986777,0.244344833314182,0.0164042114105667,0.0560345034785214,0.0364618808631695,0.212610642901344,0.404551594930639,-0.0228955348105101,0.335593967828737,0.125476958817312,0.34407427228031,-0.00447608408507008,0.285301311083508,0.233700731224076,0.131276271246621,0.34886775984674,0.25477418209431,-0.00633093281614774,0.0560345034785214,0.292316358570194,0.0621343891840008,0.0879043903307486,0.253240028013367,0.294039078603207,0.0792546945424868,0.337265099020943,0.0560345034785214,0.0970789589295648,-0.00447608408507008,0.0560345034785214,0.115803766106516,-0.010971003447005,-0.00319779027407732,0.0560345034785214,0.369754035685903,0.0792546945424868,0.234927240007426,0.313402469325752,0.365587623223408,0.0471296423640815,0.306813672236323,0.336082617647542,0.0560345034785214,0.287918640489057,0.336318525511124,0.334360505654519,0.357500392783483,0.0560345034785214,0.38811631822596,0.0982851165977618,-0.00447608408507008,1,0.263728271822965,-0.00447608408507008,0.0970789589295648,0.212610642901344,0.0792546945424868,-0.00447608408507008,0.0560345034785214,0.0631855418863102,0.0271898194384367
"ukr",0.336167876916938,0.270221565746405,0.353535302911954,0.353535302911954,0.426524732550833,0.122083988433431,0.238927060554431,0.122083988433431,-0.00205444753610566,0.129913141448179,0.0579821412167034,0.242014606435818,0.330550630323238,0.232298101523102,0.187632285900117,0.318875311717013,-0.00205444753610566,0.185877027750419,0.160496390433899,0.185562293767765,0.309746830215417,0.211508727004771,0.301360894763781,0.162635314385522,0.0720967262733641,0.313664251244242,0.110228473402947,0.122083988433431,0.0848843481190014,0.382163549908609,0.312035448867382,-0.0105086665454225,0.301493731617047,0.229336663694643,0.31177491735317,-0.00205444753610566,0.227737014198682,0.324852065571292,0.330463175097863,0.206430785053293,0.257913594792535,-0.00290579199992432,-0.00205444753610566,0.264781985950776,0.139819384552363,0.197808941504181,0.245513582393388,0.295241508813897,-0.00290579199992432,0.381800964696574,0.122083988433431,0.211508727004771,-0.00205444753610566,-0.00205444753610566,0.169896614399745,-0.0050355066106747,-0.0114819590830659,0.122083988433431,0.346896546956561,0.0848843481190014,0.379717422283445,0.198406439220765,0.334378857064919,0.118093631540694,0.318785039734491,0.229357324739892,0.122083988433431,0.326989561989434,0.30675950174017,0.202660756219246,0.307499602870919,-0.00205444753610566,0.287675176713132,0.162036607390931,-0.00205444753610566,0.263728271822965,1,-0.00205444753610566,0.211508727004771,0.312763642329808,0.172674488237927,-0.00205444753610566,-0.00205444753610566,0.0456756054180392,-0.00355930035245153
"und",-0.00197383728806596,-0.00230890151789455,-0.00103621863762907,-0.00103621863762907,-0.00157385826408965,-0.000250815149235014,-0.00137879472938259,-0.000250815149235014,-0.000250815149235014,-0.00112436171237602,-0.000501819129757902,-0.00495825617281299,-0.00308727012111119,-0.00350289644026986,-0.00767202878864448,-0.00414787869840973,-0.000250815149235014,-0.00738320509102631,-0.0089601391977091,-0.00112436171237602,-0.00396297681092102,-0.000434533583059797,-0.00356175788688165,-0.0088622652548311,-0.000794043861625764,-0.00172950807359102,-0.00645413428328183,-0.000250815149235014,-0.000354750676908716,-0.00135544884002405,-0.00393602712610228,-0.00128293992498213,-0.00306525379448761,-0.000664094392864286,-0.00374321366309196,-0.000250815149235014,-0.00549846587768789,-0.00130754409294584,-0.000832904923392764,-0.00754680941520098,-0.00387258565208149,-0.000354750676908716,-0.000250815149235014,-0.00278948655490027,-0.000434533583059797,-0.000614754730814073,-0.00357149171133009,-0.00393602712610228,-0.000354750676908716,-0.00190705311045981,-0.000250815149235014,-0.000434533583059797,-0.000250815149235014,-0.000250815149235014,-0.000710035952426862,-0.000614754730814073,-0.00140176335989015,-0.000250815149235014,-0.00374321366309196,-0.000354750676908716,-0.00183798705631338,-0.00682089216259661,-0.00406062182129512,-0.000753201484517421,-0.00357149171133009,-0.00559848637389909,-0.000250815149235014,-0.00358120418928226,-0.00399869346050463,-0.00767202878864448,-0.0039897871461331,-0.000250815149235014,-0.004242312707059,-0.000561121269539901,-0.000250815149235014,-0.00447608408507008,-0.00205444753610566,1,-0.000434533583059797,-0.00135544884002405,-0.000354750676908716,-0.000250815149235014,-0.000250815149235014,-0.000614754730814073,-0.000434533583059797
"urd",0.220146607669759,0.188199271251743,0.138584998142283,0.419345461739655,0.183154092893128,0.577205442831098,0.20930685889624,-0.000434533583059797,-0.000434533583059797,0.127525154779981,0.288059315895557,0.0876383889647378,0.140750101550362,0.124049794354275,0.0566386799412118,0.104760436515753,-0.000434533583059797,0.0588543292110276,0.0484962982685467,0.256998249806092,0.109648277997067,0.332831451275617,0.121999753172509,0.0490318863817487,-0.00137566939377964,0.166499166661763,0.067326393283352,-0.000434533583059797,-0.000614600366844641,0.320582799017398,0.11039903159664,-0.00222267468353993,0.14176104564041,-0.00115053383697668,0.116085701263674,-0.000434533583059797,0.0790281494376608,0.220796935208991,0.347324671997227,0.0575784492695083,0.112207610650584,-0.000614600366844641,-0.000434533583059797,0.155775471402239,-0.000752823086574655,-0.00106505359304791,0.121667252280412,0.11039903159664,-0.000614600366844641,0.15080271740782,-0.000434533583059797,0.332831451275617,-0.000434533583059797,-0.000434533583059797,0.203175962618484,-0.00106505359304791,-0.00242853454918015,-0.000434533583059797,0.116085701263674,-0.000614600366844641,0.236418195420473,0.0637062678461078,0.107011586447419,-0.00130491057191542,0.121667252280412,0.0776162616177209,-0.000434533583059797,0.121337282124337,0.108668890814391,0.0566386799412118,0.108911469996826,-0.000434533583059797,0.10242846604324,-0.000972134404671747,-0.000434533583059797,0.0970789589295648,0.211508727004771,-0.000434533583059797,1,0.320582799017398,-0.000614600366844641,-0.000434533583059797,-0.000434533583059797,0.234903486911123,-0.000752823086574655
"vie",0.301949169892365,0.173583718735945,0.266194331927073,0.266194331927073,0.231420707314457,0.18504213647087,0.299951246851622,-0.00135544884002406,-0.00135544884002406,0.161041496037896,0.183755833760768,0.200917894889334,0.203322766465414,0.288979565099791,0.154108408656497,0.242492265635862,-0.00135544884002406,0.160466229229067,0.103072558491143,0.286379803258647,0.179104523583555,0.212939100904964,0.270265244525653,0.139095104723484,0.0547195815503524,0.182083125372181,0.0917888849288941,-0.00135544884002406,-0.00191713457093899,0.305293046833492,0.218286767576644,-0.00693323125991954,0.268184333012711,0.207925326131513,0.256635967027056,-0.00135544884002405,0.198888370784573,0.28085198030741,0.333128434789935,0.149206951624568,0.196519137971668,-0.00191713457093899,-0.00135544884002406,0.209506068399977,0.105295402792529,0.301254781586369,0.269499674549986,0.218286767576644,-0.00191713457093899,0.288064324407413,0.18504213647087,0.212939100904964,-0.00135544884002405,-0.00135544884002406,0.260000547410906,-0.00332224185549678,-0.00757537383984331,-0.00135544884002406,0.256635967027056,-0.00191713457093899,0.325107034375135,0.158102675386769,0.235666006441983,-0.00407043227495372,0.255747263165547,0.176366582173795,0.18504213647087,0.21386493756933,0.177332468994816,0.154108408656497,0.227604782415031,0.18504213647087,0.201426622934672,0.163770365685246,-0.00135544884002405,0.212610642901344,0.312763642329808,-0.00135544884002405,0.320582799017398,1,-0.00191713457093899,-0.00135544884002405,-0.00135544884002406,0.0728220140049697,-0.00234829531990517
"wel",0.088467312960351,0.153644784829197,-0.00146561826207674,0.17044278259563,0.225401921509057,-0.000354750676908716,-0.00195015478554021,0.707018099079071,-0.000354750676908716,-0.00159028702920131,-0.000709768435081858,0.0715474684131646,0.114907560074799,0.1012735269106,0.0462394871919393,0.0855258079376151,-0.000354750676908716,0.0480483303030396,0.0395920943950756,-0.00159028702920131,0.0895162131484361,0.407889776795893,0.0995998852744321,0.0400293453996234,-0.00112308845086151,-0.00244620056522428,0.0549648738836482,-0.000354750676908716,-0.000501756146512795,0.12990239420328,0.0901291239981909,-0.00181457861779385,0.115732888919893,0.266623919799857,0.0947716878698517,-0.000354750676908716,0.0645181191990754,0.134730650704886,0.21237086051188,0.0470067093776302,0.0916056373648028,-0.000501756146512795,-0.000354750676908716,0.127174184182938,0.407889776795893,-0.000869503527016952,0.0471384739697967,0.0422810214283313,-0.000501756146512795,0.091661513005019,-0.000354750676908716,0.407889776795893,-0.000354750676908716,-0.000354750676908716,-0.00100426842446003,-0.000869503527016952,-0.00198264140863723,-0.000354750676908716,0.0947716878698517,-0.000501756146512795,0.193010432630723,0.0520094246400851,0.0873636335815112,0.23496254491843,0.0471384739697967,0.0633654622368311,-0.000354750676908716,0.0469969124961432,0.0887166471780376,0.0462394871919393,0.0416357842885903,-0.000354750676908716,0.0836220008766511,-0.000793644844836068,-0.000354750676908716,0.0792546945424868,0.172674488237927,-0.000354750676908716,-0.000614600366844641,-0.00191713457093899,1,-0.000354750676908716,-0.000354750676908716,-0.000869503527016952,-0.000614600366844641
