"","author","place_count","title_count","residuals"
"508","Schier, Petra",1,1,-0.0121680186687412
"509","Schimmel, Annemarie",1,1,-0.0121680186687412
"510","Schippers, Wilhelm",1,1,-0.0121680186687412
"511","Schlesak, Dieter",3,5,0.932974034151949
"512","Schlevogt, Pierre Christophe",1,1,-0.0121680186687412
"513","Schleyer, Johann Martin",1,1,-0.0121680186687412
"514","Schmidgall, Renate",1,1,-0.0121680186687412
"515","Schmied, Wieland",1,1,-0.0121680186687412
"516","Schneider, Hanna",1,1,-0.0121680186687412
"517","Schnell, Peter",1,1,-0.0121680186687412
"518","Schnetz, Wolf Peter",1,1,-0.0121680186687412
"519","Schnurre, Wolfdietrich",1,4,-0.803311479053223
"520","Schnyder, Monika",1,1,-0.0121680186687412
"521","Schober, Michael",1,1,-0.0121680186687412
"522","Schoenle, Annemarie",1,1,-0.0121680186687412
"523","Scholz-Amoulong, Sieglinde",1,1,-0.0121680186687412
"524","Scholz, Wilhelm von",1,1,-0.0121680186687412
"525","Schönburg, Alexander von",1,2,-0.275882505463569
"526","Schönthan, Gaby von",1,1,-0.0121680186687412
"527","Schreier, Carsten",1,4,-0.803311479053223
"528","Schroeder, Ulla",1,1,-0.0121680186687412
"529","Schulz, Andreas",1,1,-0.0121680186687412
"530","Schuster, Gaby",1,3,-0.539596992258396
"531","Schuster, Ute AnneMarie",1,1,-0.0121680186687412
"532","Schütz, Stefan",1,1,-0.0121680186687412
"533","Schwarz, Annelies",1,1,-0.0121680186687412
"534","Schwarz, Hans-Erich",1,1,-0.0121680186687412
"535","Schwarz, Peter",1,1,-0.0121680186687412
"536","Scott, Michael",1,1,-0.0121680186687412
"537","Seck-Agthe, Monika",1,1,-0.0121680186687412
"538","Seidel, Dieter",1,1,-0.0121680186687412
"539","Seifert, Ilja",1,1,-0.0121680186687412
"540","Seiler, Hellmut",1,1,-0.0121680186687412
"541","Sela, Petra",1,1,-0.0121680186687412
"542","Şerban, Robert",1,1,-0.0121680186687412
"543","Shakespeare, William",2,2,0.724117494536431
"544","Sigg, Helmi",1,1,-0.0121680186687412
"545","Sima, Qian",1,1,-0.0121680186687412
"546","Simon, Claus",1,1,-0.0121680186687412
"547","Simrock, Karl",1,1,-0.0121680186687412
"548","Sofronieva, Tzveta",1,1,-0.0121680186687412
"549","Söllner, Werner",1,1,-0.0121680186687412
"550","Sommer, Edith",1,4,-0.803311479053223
"551","Sommerkamp, Sabine",1,1,-0.0121680186687412
"552","Somplatzki, Herbert",1,1,-0.0121680186687412
"553","Soumagne, Ludwig",1,1,-0.0121680186687412
"554","Spiegel, Josef F.",1,1,-0.0121680186687412
"555","Splitt, Peter",1,1,-0.0121680186687412
"556","Spoerl, Heinrich",1,2,-0.275882505463569
"557","Šrers, Gustavs",1,1,-0.0121680186687412
"558","Stange, Gerda",1,1,-0.0121680186687412
"559","Stäuble, Eduard",1,1,-0.0121680186687412
"560","Stein, Gerhard",1,1,-0.0121680186687412
"561","Stein, Johanna",1,1,-0.0121680186687412
"562","Steinriede, Rosemarie",1,1,-0.0121680186687412
"563","Steinweg, Marcus",1,1,-0.0121680186687412
"564","Steinwendtner, Brita",1,1,-0.0121680186687412
"565","Stejn, Karl",1,4,-0.803311479053223
"566","Stemmle, Rolf",1,1,-0.0121680186687412
"567","Stephan-Kühn, Freya",1,1,-0.0121680186687412
"568","Stephani, Claus",2,2,0.724117494536431
"569","Stewner, Tanya",1,1,-0.0121680186687412
"570","Stingl, Günther",1,1,-0.0121680186687412
"571","Stocker, Darja",1,1,-0.0121680186687412
"572","Stojka, Ceija",1,1,-0.0121680186687412
"573","Strasser, Johano",1,1,-0.0121680186687412
"574","Stroheker, Tina",1,2,-0.275882505463569
"575","Strugalla, Johannes",1,1,-0.0121680186687412
"576","Sullivan, Mark T.",1,1,-0.0121680186687412
"577","Sullivan, Michael J.",1,1,-0.0121680186687412
"578","Surra, Kerstin",1,1,-0.0121680186687412
"579","Sutcliff, Rosemary",1,1,-0.0121680186687412
"580","Sutzkever, Abraham",1,1,-0.0121680186687412
"581","Swift, Jonathan",1,1,-0.0121680186687412
"582","Syha, Ulrike",1,1,-0.0121680186687412
"583","Sylva, Carmen",1,1,-0.0121680186687412
"584","Tänzer, Gerhard",1,1,-0.0121680186687412
"585","Taufiq, Suleman",1,1,-0.0121680186687412
"586","Techet, Carl",1,1,-0.0121680186687412
"587","Tegetthoff, Folke",2,2,0.724117494536431
"588","Thieme, August",1,1,-0.0121680186687412
"589","Thomas, Helga",1,3,-0.539596992258396
"590","Thomas, Manuel",1,1,-0.0121680186687412
"591","Thompson, Carlene",1,1,-0.0121680186687412
"592","Thüminger, Rosmarie",1,1,-0.0121680186687412
"593","Trelenberg, Thorsten",1,1,-0.0121680186687412
"594","Troll, Thaddäus",1,1,-0.0121680186687412
"595","Tropper, Jonathan",1,1,-0.0121680186687412
"596","Trott, Magda",1,1,-0.0121680186687412
"597","Tuomainen, Antti",1,1,-0.0121680186687412
"598","Twining, James",1,1,-0.0121680186687412
"599","Uhland, Ludwig",1,1,-0.0121680186687412
"600","Ulrich, Andreas",1,1,-0.0121680186687412
"601","Urweider, Raphael",1,1,-0.0121680186687412
"602","Uzun, Kamil",1,1,-0.0121680186687412
"603","Van Winkle, Ryan",1,1,-0.0121680186687412
"604","Vegesack, Siegfried von",2,2,0.724117494536431
"605","Viehweg, Frank",1,1,-0.0121680186687412
"606","Vila-Matas, Enrique",1,1,-0.0121680186687412
"607","Völker, Peter",3,3,1.4604030077416
"608","Vyoral, Hannes",1,1,-0.0121680186687412
"609","Wagner, Heike K.",1,1,-0.0121680186687412
"610","Waldis, Burkhard",1,1,-0.0121680186687412
"611","Walke, Susan",1,1,-0.0121680186687412
"612","Wandeler-Deck, Elisabeth",1,1,-0.0121680186687412
"613","Wawrzyniak, Zdzisław",1,1,-0.0121680186687412
"614","Weber, Carl Maria von",1,1,-0.0121680186687412
"615","Weber, Ilse",1,1,-0.0121680186687412
"616","Wehrli, Peter K.",1,1,-0.0121680186687412
"617","Weick, Hermann",1,1,-0.0121680186687412
"618","Weill, Erwin",1,1,-0.0121680186687412
"619","Weill, Kurt",1,1,-0.0121680186687412
"620","Wellerdiek, Karl-Heinz",1,1,-0.0121680186687412
"621","Welskopf-Henrich, Liselotte",1,3,-0.539596992258396
"622","Welter, Andreas",1,1,-0.0121680186687412
"623","Wendt, Albert",2,3,0.460403007741604
"624","Wenzel, Hans-Eckardt",1,1,-0.0121680186687412
"625","Werner, Heinz",1,1,-0.0121680186687412
"626","Werth, Babette",1,1,-0.0121680186687412
"627","Whitehill, Robert Blake",1,1,-0.0121680186687412
"628","Wiedemann, Ferdinand Johann",1,1,-0.0121680186687412
"629","Wieland, Ursula",1,1,-0.0121680186687412
"630","Wiese, Brigitte",1,1,-0.0121680186687412
"631","Willi, Jean",1,1,-0.0121680186687412
"632","Winter, Sophie",1,1,-0.0121680186687412
"633","Wolf, Hugo",1,1,-0.0121680186687412
"634","Wolfensberger, William",1,1,-0.0121680186687412
"635","Wood, Barbara",1,1,-0.0121680186687412
"636","Wu, Jingzi",1,1,-0.0121680186687412
"637","Wunn, Carsten",1,1,-0.0121680186687412
"638","Wüster, Jakob",1,1,-0.0121680186687412
"639","Wustmann, Gerrit",2,2,0.724117494536431
"640","Wyss, Johann Rudolf",1,1,-0.0121680186687412
"641","Zemme, Ulrike",1,1,-0.0121680186687412
"642","Zenker, Helmut",1,1,-0.0121680186687412
"643","Zieger, Ulrich",1,1,-0.0121680186687412
"644","Zils, Diethard",1,1,-0.0121680186687412
"645","Zimmermann, Christa-Maria",1,1,-0.0121680186687412
"646","Гейне, Генріх",1,3,-0.539596992258396
